name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cell_eta[1402]",-0.0165296,0.00468166,0.993715,-1.66774,-0.0177952,1.62534,45053,inf,0.999982
"cell_eta[1403]",-0.0333002,0.0046627,0.98969,-1.66334,-0.0310057,1.58997,45053,inf,0.999978
"cell_eta[1404]",-0.0118362,0.00472742,1.00343,-1.6734,-0.00723517,1.63775,45053,inf,0.999982
"cell_eta[1405]",-0.0121633,0.00469822,0.997231,-1.64162,-0.00955333,1.61612,45053,inf,0.999994
"cell_eta[1406]",-0.0679134,0.00460851,0.978189,-1.69647,-0.064464,1.53676,45053,inf,0.999983
"cell_eta[1407]",-0.0113693,0.00470737,0.999172,-1.64834,-0.0138622,1.64704,45053,inf,0.999978
"cell_eta[1408]",-0.00147783,0.00472589,1.0031,-1.65744,-0.00279461,1.66559,45053,inf,0.999978
"cell_eta[1409]",-0.0204558,0.00470496,0.99866,-1.67161,-0.0221807,1.63086,45053,inf,0.999991
"cell_eta[1410]",-0.00711581,0.00468387,0.994184,-1.65503,0.000305573,1.62051,45053,inf,0.999989
"cell_eta[1411]",-0.023985,0.00459342,0.974984,-1.62441,-0.0231827,1.58084,45053,inf,0.999981
"cell_eta[1412]",-0.01183,0.00472281,1.00245,-1.65457,-0.0151903,1.64188,45053,inf,0.999999
"cell_eta[1413]",-0.0308466,0.00472901,1.00376,-1.69041,-0.0282424,1.62011,45053,inf,0.999984
"cell_eta[1414]",-0.0185668,0.00471029,0.999793,-1.66773,-0.0124475,1.62982,45053,inf,0.999978
"cell_eta[1415]",-0.0113628,0.00472455,1.00282,-1.66293,-0.0137902,1.64371,45053,inf,0.99998
"cell_eta[1416]",-0.0167247,0.0047027,0.998181,-1.67217,-0.0109545,1.61656,45053,inf,0.999979
"cell_eta[1417]",-0.00825475,0.00467969,0.993297,-1.64524,-0.0101488,1.62258,45053,inf,0.999978
"cell_eta[1418]",-0.0164567,0.00463714,0.984265,-1.62892,-0.0163602,1.59993,45053,inf,0.999978
"cell_eta[1419]",-0.0210688,0.00468769,0.994995,-1.66628,-0.0160139,1.601,45053,inf,0.999983
"cell_eta[1420]",-0.0174429,0.00470571,0.99882,-1.66635,-0.015417,1.63063,45053,inf,0.999981
"cell_eta[1421]",-0.0101164,0.00470362,0.998376,-1.63945,-0.0125451,1.63148,45053,inf,0.999986
"cell_eta[1422]",-0.00791087,0.00473933,1.00596,-1.65294,-0.00510357,1.64856,45053,inf,0.999995
"cell_eta[1423]",0.329268,0.004531,0.961736,-1.27468,0.343059,1.87908,45053,inf,0.999978
"cell_eta[1424]",-0.0241325,0.00469285,0.996089,-1.66019,-0.020573,1.6274,45053,inf,0.999987
"cell_eta[1425]",-0.00163111,0.00466736,0.99068,-1.63397,9.21789e-05,1.62868,45053,inf,0.99998
"cell_eta[1426]",-0.00155223,0.00471333,1.00044,-1.64452,-0.00615406,1.65208,45053,inf,0.999986
"cell_eta[1427]",-0.0143761,0.00469735,0.997046,-1.65308,-0.0164612,1.6237,45053,inf,0.999994
"cell_eta[1428]",-0.0130108,0.00469065,0.995623,-1.6562,-0.011937,1.61178,45053,inf,0.999978
"cell_eta[1429]",-0.0164113,0.00468989,0.995462,-1.65741,-0.0118936,1.6182,45053,inf,0.999985
"cell_eta[1430]",-0.0169284,0.00472236,1.00235,-1.66382,-0.0143997,1.62418,45053,inf,0.99998
"cell_eta[1431]",-0.00583673,0.00476286,1.01095,-1.6685,-0.0104827,1.65851,45053,inf,0.999999
"cell_eta[1432]",0.815386,0.00511245,1.08515,-0.990794,0.827962,2.57999,45053,inf,1.00009
"cell_eta[1433]",-0.0585062,0.00465773,0.988635,-1.69063,-0.0555077,1.55722,45053,inf,0.999978
"cell_eta[1434]",-0.00408611,0.00473247,1.0045,-1.65338,0.00221517,1.64787,45053,inf,0.999981
"cell_eta[1435]",0.168208,0.00460679,0.977822,-1.44514,0.172398,1.76218,45053,inf,0.999994
