name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"mu_indiv[329]",-3.39623,0.00362371,0.712297,-4.59457,-3.38617,-2.25349,38638,inf,0.999976
"mu_indiv[330]",-2.762,0.00353893,0.695633,-3.91763,-2.75231,-1.63222,38638,inf,0.999975
"mu_indiv[331]",-1.283,0.00331467,0.651549,-2.40152,-1.25646,-0.26334,38638,inf,0.999975
"mu_indiv[332]",-2.68022,0.00380419,0.747773,-3.93039,-2.66644,-1.47533,38638,inf,1.00001
"mu_indiv[333]",-2.017,0.00364523,0.716527,-3.22098,-1.99878,-0.868836,38638,inf,0.999975
"mu_indiv[334]",-2.1227,0.00374783,0.736693,-3.36314,-2.11233,-0.93959,38638,inf,0.999988
"mu_indiv[335]",-2.66027,0.00405941,0.797941,-3.99365,-2.64886,-1.37309,38638,inf,1.00009
"mu_indiv[336]",-1.13554,0.00357919,0.703546,-2.34351,-1.10455,-0.02584,38638,inf,0.999991
"mu_indiv[337]",-2.02099,0.00387396,0.761487,-3.32793,-1.98691,-0.838481,38638,inf,0.999977
"mu_indiv[338]",-1.2577,0.00361116,0.709829,-2.46394,-1.22611,-0.142562,38638,inf,0.99999
"mu_indiv[339]",-1.63029,0.00310789,0.610904,-2.67233,-1.60688,-0.668314,38638,inf,1.00001
"mu_indiv[340]",-0.571993,0.00323719,0.636319,-1.65971,-0.553187,0.443121,38638,inf,0.999985
"mu_indiv[341]",-1.69824,0.00366711,0.720828,-2.91163,-1.67589,-0.547625,38638,inf,1.00003
"mu_indiv[342]",-1.0589,0.00327214,0.64319,-2.1498,-1.03488,-0.0472971,38638,inf,0.999989
"mu_indiv[343]",-1.38448,0.00336158,0.660771,-2.50613,-1.36638,-0.340554,38638,inf,0.999974
"mu_indiv[344]",-2.47435,0.00340792,0.66988,-3.59987,-2.45679,-1.40051,38638,inf,0.999977
"mu_indiv[345]",-0.988691,0.00280666,0.551693,-1.92124,-0.974326,-0.104035,38638,inf,0.999974
"mu_indiv[346]",0.976742,0.00225582,0.443416,0.213841,0.995223,1.67405,38638,inf,0.999977
"mu_indiv[347]",-2.27614,0.00453059,0.890558,-3.79852,-2.24,-0.879767,38638,inf,0.999997
"mu_indiv[348]",-1.44276,0.00374345,0.735833,-2.72057,-1.39816,-0.309494,38638,inf,1.00002
"mu_indiv[349]",-1.51281,0.00417379,0.820422,-2.91433,-1.47892,-0.238104,38638,inf,0.999976
"mu_indiv[350]",-0.792657,0.00218917,0.430316,-1.51886,-0.780541,-0.106392,38638,inf,0.999977
"mu_indiv[351]",-0.977217,0.00286125,0.562422,-1.92437,-0.960599,-0.0784847,38638,inf,1.00002
"mu_indiv[352]",-3.30715,0.00376754,0.740568,-4.53175,-3.29676,-2.11072,38638,inf,0.999981
"mu_indiv[353]",-0.938687,0.00288587,0.567262,-1.91119,-0.913057,-0.0524556,38638,inf,0.999979
"mu_indiv[354]",-0.820209,0.00317802,0.62469,-1.87417,-0.800897,0.17875,38638,inf,0.999998
"mu_indiv[355]",-0.468482,0.00306559,0.602589,-1.47519,-0.453192,0.500318,38638,inf,0.999974
"mu_indiv[356]",-0.880334,0.00205364,0.403674,-1.55143,-0.869421,-0.235454,38638,inf,0.999977
"mu_indiv[357]",-1.06985,0.00202629,0.398299,-1.73691,-1.06308,-0.430036,38638,inf,0.999994
"mu_indiv[358]",-0.718705,0.00254403,0.500068,-1.57043,-0.701067,0.0657359,38638,inf,0.999978
"mu_indiv[359]",-1.40202,0.00285916,0.562013,-2.35179,-1.38263,-0.510353,38638,inf,1.00001
"mu_indiv[360]",-0.0250414,0.00179342,0.352525,-0.613468,-0.017732,0.53851,38638,inf,0.999974
"mu_indiv[361]",1.16741,0.00147801,0.290526,0.673831,1.17679,1.62789,38638,inf,0.999976
"mu_indiv[362]",0.286303,0.00239548,0.470869,-0.520707,0.309748,1.01432,38638,inf,1
"mu_indiv[363]",0.400038,0.00182649,0.359024,-0.206037,0.408887,0.97571,38638,inf,1.00002
"mu_indiv[364]",0.336676,0.00145039,0.285096,-0.142507,0.343907,0.79307,38638,inf,0.999976
"mu_indiv[365]",1.75348,0.0012798,0.251565,1.32811,1.76046,2.15367,38638,inf,1.00003
"mu_indiv[366]",0.673197,0.00154093,0.302893,0.165108,0.678297,1.1598,38638,inf,0.999975
"mu_indiv[367]",-1.74834,0.0027166,0.53399,-2.66864,-1.72121,-0.913914,38638,inf,0.999977
"mu_indiv[368]",-3.96304,0.00388739,0.764127,-5.24306,-3.94601,-2.73264,38638,inf,0.999976
"mu_indiv[369]",-0.913329,0.00177858,0.349607,-1.49535,-0.904991,-0.348716,38638,inf,0.999987
