name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"x[46,3]",3100.16,196.666,388.063,2463.94,3167.91,3697.87,3.89354,inf,1.96056
"x[47,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[47,2]",666.407,12.3537,56.6155,569.463,667.394,754.426,21.0028,inf,1.00466
"x[47,3]",3103.68,197.974,390.389,2464.58,3171.09,3706.54,3.88845,inf,1.9641
"x[48,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[48,2]",666.407,12.3537,56.6155,569.463,667.394,754.426,21.0028,inf,1.00466
"x[48,3]",3103.68,197.974,390.389,2464.58,3171.09,3706.54,3.88845,inf,1.9641
"x[49,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[49,2]",666.825,12.3982,56.7161,569.547,667.842,754.897,20.9265,inf,1.00523
"x[49,3]",3105.78,198.796,391.858,2464.87,3173.19,3711.78,3.88544,inf,1.96632
"x[50,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[50,2]",666.825,12.3982,56.7161,569.547,667.842,754.897,20.9265,inf,1.00523
"x[50,3]",3105.78,198.796,391.858,2464.87,3173.19,3711.78,3.88544,inf,1.96632
"x[51,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[51,2]",667.074,12.4263,56.7788,569.586,668.089,755.14,20.878,inf,1.00561
"x[51,3]",3107.04,199.311,392.782,2465.04,3174.28,3715.24,3.88367,inf,1.9677
"x[52,1]",5000,3.63126e-12,5.88454e-10,5000,5000,5000,26261,inf,0.999962
"x[52,2]",667.074,12.4263,56.7788,569.586,668.089,755.14,20.878,inf,1.00561
"x[52,3]",3107.04,199.311,392.782,2465.04,3174.28,3715.24,3.88367,inf,1.9677
"x[53,1]",0,0,0,0,0,0,26261,inf,-nan
"x[53,2]",5454.94,19.9592,69.2353,5321.11,5462.94,5553.81,12.0329,inf,1.14306
"x[53,3]",3195.4,188.337,377.66,2573.12,3257.46,3783.86,4.02098,inf,1.90864
"x[54,1]",0,0,0,0,0,0,26261,inf,-nan
"x[54,2]",5250.18,31.4297,85.3999,5083.84,5263.55,5372.85,7.38303,inf,1.31901
"x[54,3]",3279.62,178.238,364.056,2675.27,3338.83,3851.13,4.1719,inf,1.85132
"x[55,1]",0,0,0,0,0,0,26261,inf,-nan
"x[55,2]",5057.2,42.7968,101.823,4861.52,5077.3,5203.77,5.66073,inf,1.46298
"x[55,3]",3357.95,169.195,352.153,2771.04,3411.13,3911.87,4.33199,inf,1.79757
"x[56,1]",0,0,0,0,0,0,26261,inf,-nan
"x[56,2]",4527.72,70.1139,145.348,4261.03,4559.69,4735.47,4.29745,inf,1.72181
"x[56,3]",3566.86,146.924,324.242,3021.38,3599.96,4079.23,4.87024,inf,1.65601
"x[57,1]",0,0,0,0,0,0,26261,inf,-nan
"x[57,2]",4067.65,88.8592,176.991,3750.99,4111.22,4319.51,3.96734,inf,1.83901
"x[57,3]",3739.64,130.877,305.818,3220.95,3757.73,4229.19,5.4601,inf,1.54683
"x[58,1]",0,0,0,0,0,0,26261,inf,-nan
"x[58,2]",3667.56,100.876,197.927,3318.42,3715.85,3950.7,3.84978,inf,1.89358
"x[58,3]",3881.37,119.758,294.264,3380.31,3896.07,4352.15,6.03767,inf,1.46777
"x[59,1]",0,0,0,0,0,0,26261,inf,-nan
"x[59,2]",3015.85,110.368,215.764,2638.91,3065.73,3327.62,3.8218,inf,1.91785
"x[59,3]",4088.46,108.174,284.348,3601.73,4100.64,4539.38,6.90965,inf,1.37985
"x[60,1]",0,0,0,0,0,0,26261,inf,-nan
"x[60,2]",2520.04,107.518,212.8,2147.59,2565.65,2832.17,3.91723,inf,1.88604
"x[60,3]",4216.21,105.921,284.465,3728.59,4228.46,4665.12,7.21257,inf,1.35375
"x[61,1]",0,0,0,0,0,0,26261,inf,-nan
"x[61,2]",1849.71,85.8425,179.565,1527.3,1878.77,2121.45,4.3756,inf,1.73796
"x[61,3]",4311.48,115.473,297.864,3798.52,4328.12,4779.75,6.65391,inf,1.39291
"x[62,1]",0,0,0,0,0,0,26261,inf,-nan
"x[62,2]",1448.69,60.3231,140.097,1189.05,1467.17,1664.62,5.39372,inf,1.53134
"x[62,3]",4277.21,131.75,317.383,3729.92,4298.14,4774.49,5.8032,inf,1.47906
"x[63,1]",0,0,0,0,0,0,26261,inf,-nan
"x[63,2]",1041.2,25.9258,88.3776,874.112,1049.58,1176.46,11.6204,inf,1.15502
"x[63,3]",4036.35,162.043,353.509,3431.37,4080.16,4583.19,4.75927,inf,1.65662
"x[64,1]",0,0,0,0,0,0,26261,inf,-nan
"x[64,2]",854.41,15.9297,69.2016,732.914,857.732,960.14,18.8719,inf,1.01831
"x[64,3]",3722.47,181.96,376.757,3086.76,3782.67,4303.86,4.2872,inf,1.79205
"x[65,1]",0,0,0,0,0,0,26261,inf,-nan
"x[65,2]",667.223,12.4439,56.8177,569.6,668.269,755.289,20.8475,inf,1.00586
"x[65,3]",3107.79,199.631,393.361,2465.13,3174.9,3717.42,3.88264,inf,1.96855
"x[66,1]",0,0,0,0,0,0,26261,inf,-nan
"x[66,2]",497.775,13.5313,49.8857,404.539,502.906,570.081,13.5917,inf,1.11722
"x[66,3]",2353.11,200.745,382.597,1749.02,2421.02,2949.59,3.63239,inf,2.13044
# Inference for Stan model: twoCpt_model
# 1 chains: each with iter=(26261); warmup=(1000); thin=(1); 27261 iterations saved.
#
# Warmup took (0.00) seconds, 0.00 seconds total
# Sampling took (0.00) seconds, 0.00 seconds total
#
# Samples were drawn using hmc with nuts.
# For each parameter, N_Eff is a crude measure of effective sample size,
# and R_hat is the potential scale reduction factor on split chains (at 
# convergence, R_hat=1).
