program,0,1,-1,2
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_574/koyck.stan,446.0,197.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_521/koyck.stan,839.0,342.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_103/koyck.stan,249.0,136.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_512/koyck.stan,840.0,345.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_76/koyck.stan,251.0,146.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_216/koyck.stan,849.0,351.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_127/koyck.stan,854.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_432/koyck.stan,102.0,89.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_197/koyck.stan,846.0,353.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_263/koyck.stan,839.0,342.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_321/koyck.stan,840.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_234/koyck.stan,853.0,371.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_60/koyck.stan,851.0,379.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_254/koyck.stan,852.0,364.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_225/koyck.stan,841.0,352.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_181/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_282/koyck.stan,840.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_271/koyck.stan,846.0,408.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_581/koyck.stan,90.0,69.0,3.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_43/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_212/koyck.stan,843.0,359.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_411/koyck.stan,461.0,228.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_589/koyck.stan,862.0,395.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_349/koyck.stan,445.0,202.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_317/koyck.stan,846.0,263.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_509/koyck.stan,845.0,360.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_213/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_382/koyck.stan,833.0,356.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_155/koyck.stan,855.0,363.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_548/koyck.stan,438.0,201.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_196/koyck.stan,58.0,63.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_508/koyck.stan,846.0,350.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_92/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_73/koyck.stan,846.0,347.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_593/koyck.stan,246.0,129.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_117/koyck.stan,846.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_106/koyck.stan,842.0,344.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_121/koyck.stan,452.0,226.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_22/koyck.stan,840.0,370.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_246/koyck.stan,843.0,348.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_467/koyck.stan,244.0,131.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_501/koyck.stan,847.0,357.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_394/koyck.stan,839.0,337.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_156/koyck.stan,854.0,369.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_123/koyck.stan,849.0,351.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_524/koyck.stan,67.0,71.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_91/koyck.stan,446.0,207.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_1/koyck.stan,842.0,344.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_116/koyck.stan,841.0,347.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_115/koyck.stan,455.0,208.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_556/koyck.stan,246.0,129.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_351/koyck.stan,854.0,369.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_347/koyck.stan,433.0,208.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_69/koyck.stan,845.0,349.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_89/koyck.stan,844.0,350.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_277/koyck.stan,846.0,252.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_55/koyck.stan,841.0,355.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_578/koyck.stan,853.0,364.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_352/koyck.stan,153.0,97.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_567/koyck.stan,842.0,346.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_363/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_552/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_525/koyck.stan,854.0,370.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_4/koyck.stan,443.0,193.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_566/koyck.stan,850.0,359.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_420/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_530/koyck.stan,841.0,355.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_66/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_251/koyck.stan,840.0,352.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_582/koyck.stan,453.0,187.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_105/koyck.stan,855.0,360.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_236/koyck.stan,851.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_503/koyck.stan,446.0,208.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_41/koyck.stan,253.0,135.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_361/koyck.stan,851.0,374.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_64/koyck.stan,861.0,271.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_85/koyck.stan,846.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_498/koyck.stan,843.0,346.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_20/koyck.stan,852.0,364.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_19/koyck.stan,453.0,207.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_385/koyck.stan,854.0,376.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_313/koyck.stan,846.0,352.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_518/koyck.stan,146.0,83.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_158/koyck.stan,846.0,354.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_455/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_138/koyck.stan,846.0,303.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_496/koyck.stan,846.0,354.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_307/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_470/koyck.stan,246.0,123.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_128/koyck.stan,852.0,366.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_417/koyck.stan,842.0,349.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_203/koyck.stan,841.0,350.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_261/koyck.stan,845.0,353.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_154/koyck.stan,842.0,344.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_440/koyck.stan,853.0,359.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_124/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_78/koyck.stan,833.0,252.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_526/koyck.stan,854.0,375.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_520/koyck.stan,855.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_137/koyck.stan,862.0,373.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_354/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_62/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_428/koyck.stan,854.0,369.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_600/koyck.stan,843.0,253.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_131/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_329/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_245/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_3/koyck.stan,854.0,363.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_343/koyck.stan,851.0,361.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_274/koyck.stan,842.0,346.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_56/koyck.stan,838.0,338.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_195/koyck.stan,443.0,193.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_149/koyck.stan,843.0,348.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_67/koyck.stan,844.0,354.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_33/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_175/koyck.stan,146.0,89.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_237/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_431/koyck.stan,842.0,349.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_517/koyck.stan,453.0,204.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_49/koyck.stan,862.0,390.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_551/koyck.stan,850.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_253/koyck.stan,852.0,369.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_325/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_406/koyck.stan,840.0,363.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_36/koyck.stan,854.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_163/koyck.stan,447.0,202.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_378/koyck.stan,845.0,353.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_381/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_206/koyck.stan,453.0,214.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_210/koyck.stan,842.0,341.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_215/koyck.stan,445.0,209.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_170/koyck.stan,844.0,354.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_572/koyck.stan,840.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_272/koyck.stan,852.0,363.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_315/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_436/koyck.stan,855.0,363.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_397/koyck.stan,845.0,360.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_63/koyck.stan,854.0,367.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_451/koyck.stan,844.0,357.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_404/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_376/koyck.stan,854.0,370.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_504/koyck.stan,446.0,207.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_82/koyck.stan,446.0,195.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_166/koyck.stan,846.0,350.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_192/koyck.stan,838.0,338.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_464/koyck.stan,848.0,375.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_29/koyck.stan,846.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_478/koyck.stan,443.0,204.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_302/koyck.stan,437.0,209.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_30/koyck.stan,854.0,370.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_118/koyck.stan,854.0,370.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_182/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_366/koyck.stan,846.0,351.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_369/koyck.stan,839.0,357.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_561/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_573/koyck.stan,853.0,359.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_590/koyck.stan,851.0,364.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_510/koyck.stan,846.0,355.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_499/koyck.stan,846.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_468/koyck.stan,141.0,88.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_114/koyck.stan,246.0,128.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_396/koyck.stan,853.0,371.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_270/koyck.stan,843.0,260.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_48/koyck.stan,843.0,349.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_399/koyck.stan,848.0,352.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_364/koyck.stan,853.0,259.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_362/koyck.stan,853.0,359.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_276/koyck.stan,854.0,367.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_57/koyck.stan,845.0,355.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_58/koyck.stan,848.0,370.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_264/koyck.stan,846.0,353.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_390/koyck.stan,446.0,152.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_68/koyck.stan,846.0,356.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_133/koyck.stan,842.0,341.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_168/koyck.stan,833.0,348.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_172/koyck.stan,833.0,356.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_595/koyck.stan,446.0,200.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_395/koyck.stan,853.0,362.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_101/koyck.stan,833.0,350.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_522/koyck.stan,861.0,375.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_340/koyck.stan,842.0,341.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_260/koyck.stan,854.0,366.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_528/koyck.stan,837.0,357.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_424/koyck.stan,855.0,283.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_188/koyck.stan,843.0,359.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_50/koyck.stan,453.0,209.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_164/koyck.stan,833.0,356.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_569/koyck.stan,846.0,260.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_139/koyck.stan,146.0,90.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_10/koyck.stan,846.0,354.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_506/koyck.stan,854.0,370.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_205/koyck.stan,454.0,228.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_194/koyck.stan,246.0,129.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_454/koyck.stan,848.0,359.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_338/koyck.stan,846.0,252.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_370/koyck.stan,837.0,354.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_409/koyck.stan,841.0,369.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_140/koyck.stan,842.0,346.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_12/koyck.stan,853.0,254.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_54/koyck.stan,844.0,354.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_587/koyck.stan,861.0,371.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_294/koyck.stan,454.0,209.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_515/koyck.stan,869.0,396.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_408/koyck.stan,846.0,259.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_450/koyck.stan,835.0,358.0,1.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_471/koyck.stan,846.0,360.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_571/koyck.stan,839.0,342.0,2.0,0.0
programs/timeseries_mutants_7/progs20190621-215704407870/progs20190621-215704407870_prob_rand_160/koyck.stan,446.0,204.0,2.0,0.0
