program,2,4,5,1,3,6,8,7,0,9,11,10,-1,12,-2
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_109/hearts.stan,22.0,29.0,36.0,5.0,19.0,31.0,9.0,23.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_74/hearts.stan,40.0,29.0,54.0,5.0,21.0,31.0,10.0,21.0,1.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_69/hearts.stan,40.0,27.0,54.0,5.0,19.0,30.0,10.0,22.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_533/hearts.stan,7.0,29.0,21.0,5.0,19.0,32.0,10.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_170/hearts.stan,40.0,31.0,56.0,5.0,19.0,35.0,11.0,25.0,1.0,10.0,4.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_131/hearts.stan,39.0,22.0,53.0,4.0,13.0,29.0,5.0,16.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_318/hearts.stan,8.0,31.0,22.0,5.0,19.0,32.0,9.0,24.0,1.0,7.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_480/hearts.stan,39.0,24.0,50.0,4.0,17.0,29.0,7.0,20.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_509/hearts.stan,40.0,29.0,55.0,5.0,17.0,30.0,9.0,22.0,1.0,6.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_531/hearts.stan,41.0,37.0,61.0,5.0,19.0,40.0,11.0,26.0,1.0,12.0,6.0,14.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_387/hearts.stan,41.0,29.0,53.0,5.0,19.0,31.0,10.0,26.0,1.0,7.0,2.0,8.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_574/hearts.stan,42.0,32.0,53.0,5.0,18.0,34.0,9.0,25.0,2.0,10.0,4.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_421/hearts.stan,12.0,29.0,29.0,2.0,15.0,34.0,8.0,16.0,0.0,10.0,5.0,12.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_445/hearts.stan,22.0,27.0,34.0,5.0,19.0,28.0,9.0,22.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_416/hearts.stan,38.0,25.0,51.0,5.0,18.0,28.0,6.0,21.0,1.0,4.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_434/hearts.stan,22.0,27.0,34.0,5.0,19.0,29.0,9.0,23.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_281/hearts.stan,41.0,37.0,61.0,5.0,19.0,39.0,10.0,24.0,1.0,11.0,6.0,14.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_330/hearts.stan,40.0,29.0,54.0,5.0,19.0,32.0,10.0,23.0,1.0,5.0,3.0,10.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_58/hearts.stan,39.0,28.0,54.0,6.0,20.0,32.0,11.0,21.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_256/hearts.stan,39.0,24.0,53.0,6.0,18.0,30.0,10.0,20.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_575/hearts.stan,7.0,26.0,21.0,3.0,16.0,32.0,6.0,19.0,1.0,5.0,3.0,9.0,0.0,0.0,1.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_96/hearts.stan,40.0,25.0,52.0,5.0,18.0,29.0,9.0,21.0,1.0,4.0,2.0,7.0,0.0,0.0,1.0
