program,2,1,0,3,5,4,6,8,7,-1,9,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_501/stochastic-volatility.stan,8.0,5.0,4.0,34.0,21.0,40.0,783.0,6.0,255.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_271/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,523.0,5.0,512.0,0.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_69/stochastic-volatility.stan,8.0,3.0,5.0,32.0,15.0,34.0,395.0,5.0,140.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_595/stochastic-volatility.stan,8.0,4.0,4.0,33.0,17.0,44.0,786.0,7.0,257.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_164/stochastic-volatility.stan,9.0,5.0,4.0,31.0,13.0,30.0,781.0,5.0,251.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_110/stochastic-volatility.stan,9.0,5.0,4.0,35.0,19.0,43.0,124.0,7.0,45.0,0.0,40.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_75/stochastic-volatility.stan,3.0,4.0,2.0,33.0,13.0,30.0,782.0,4.0,254.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_562/stochastic-volatility.stan,3.0,3.0,2.0,25.0,7.0,26.0,780.0,3.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_14/stochastic-volatility.stan,8.0,4.0,4.0,29.0,17.0,35.0,783.0,5.0,252.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_485/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,205.0,5.0,80.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_229/stochastic-volatility.stan,9.0,5.0,4.0,31.0,16.0,34.0,790.0,5.0,246.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_68/stochastic-volatility.stan,7.0,5.0,4.0,30.0,11.0,32.0,394.0,5.0,141.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_89/stochastic-volatility.stan,9.0,5.0,4.0,35.0,16.0,43.0,215.0,7.0,78.0,0.0,70.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_91/stochastic-volatility.stan,7.0,6.0,4.0,39.0,15.0,47.0,791.0,8.0,263.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_571/stochastic-volatility.stan,9.0,4.0,3.0,27.0,12.0,27.0,783.0,4.0,247.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_143/stochastic-volatility.stan,7.0,5.0,4.0,30.0,12.0,25.0,781.0,4.0,246.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_359/stochastic-volatility.stan,9.0,4.0,3.0,27.0,13.0,30.0,782.0,4.0,251.0,0.0,266.0,1.0
