program,1,0,2,3,4,5,6,-1,7,-2
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_280/stochastic-volatility.stan,8.0,4.0,31.0,50.0,22.0,1026.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_13/stochastic-volatility.stan,6.0,3.0,25.0,42.0,14.0,1021.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_175/stochastic-volatility.stan,3.0,2.0,19.0,34.0,15.0,1018.0,14.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_122/stochastic-volatility.stan,7.0,4.0,27.0,44.0,17.0,1021.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_502/stochastic-volatility.stan,7.0,4.0,27.0,43.0,16.0,521.0,15.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_429/stochastic-volatility.stan,7.0,4.0,31.0,52.0,20.0,1028.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_136/stochastic-volatility.stan,7.0,4.0,30.0,54.0,17.0,1028.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_8/stochastic-volatility.stan,7.0,4.0,29.0,50.0,24.0,1027.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_443/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_210/stochastic-volatility.stan,7.0,4.0,27.0,43.0,17.0,1022.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_146/stochastic-volatility.stan,7.0,4.0,31.0,52.0,15.0,277.0,22.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_269/stochastic-volatility.stan,7.0,4.0,31.0,54.0,20.0,1029.0,23.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_41/stochastic-volatility.stan,8.0,4.0,30.0,47.0,16.0,1023.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_466/stochastic-volatility.stan,7.0,4.0,33.0,59.0,20.0,1032.0,26.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_387/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_58/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_498/stochastic-volatility.stan,6.0,4.0,31.0,49.0,18.0,1025.0,21.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_539/stochastic-volatility.stan,7.0,4.0,27.0,43.0,16.0,1021.0,15.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_90/stochastic-volatility.stan,6.0,3.0,25.0,41.0,14.0,1019.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_395/stochastic-volatility.stan,5.0,4.0,24.0,41.0,13.0,1020.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_363/stochastic-volatility.stan,8.0,4.0,31.0,50.0,19.0,1024.0,21.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_314/stochastic-volatility.stan,4.0,2.0,24.0,45.0,12.0,1024.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_470/stochastic-volatility.stan,9.0,4.0,35.0,57.0,25.0,1029.0,24.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_481/stochastic-volatility.stan,7.0,5.0,27.0,44.0,16.0,1021.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_398/stochastic-volatility.stan,7.0,4.0,25.0,41.0,12.0,1022.0,19.0,0.0,0.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_70/stochastic-volatility.stan,7.0,4.0,25.0,39.0,17.0,1020.0,12.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_216/stochastic-volatility.stan,7.0,4.0,26.0,39.0,18.0,1019.0,14.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_565/stochastic-volatility.stan,7.0,4.0,25.0,41.0,12.0,1022.0,19.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_275/stochastic-volatility.stan,4.0,2.0,18.0,31.0,12.0,1016.0,12.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_501/stochastic-volatility.stan,7.0,4.0,30.0,50.0,21.0,1024.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_271/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,6.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_69/stochastic-volatility.stan,5.0,5.0,28.0,44.0,16.0,522.0,17.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_595/stochastic-volatility.stan,6.0,4.0,30.0,53.0,17.0,1028.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_164/stochastic-volatility.stan,7.0,4.0,27.0,41.0,14.0,1021.0,15.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_110/stochastic-volatility.stan,7.0,4.0,31.0,54.0,20.0,153.0,22.0,0.0,40.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_75/stochastic-volatility.stan,5.0,2.0,24.0,41.0,14.0,1021.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_562/stochastic-volatility.stan,4.0,2.0,17.0,36.0,8.0,1018.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_14/stochastic-volatility.stan,6.0,4.0,26.0,44.0,17.0,1023.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_485/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,272.0,17.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_229/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,18.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_68/stochastic-volatility.stan,7.0,4.0,25.0,42.0,12.0,521.0,18.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_89/stochastic-volatility.stan,7.0,4.0,31.0,54.0,17.0,277.0,22.0,0.0,70.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_91/stochastic-volatility.stan,8.0,4.0,33.0,58.0,17.0,1032.0,28.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_571/stochastic-volatility.stan,6.0,3.0,23.0,38.0,14.0,1019.0,13.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_143/stochastic-volatility.stan,7.0,4.0,24.0,36.0,14.0,1017.0,12.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_359/stochastic-volatility.stan,6.0,3.0,24.0,40.0,14.0,1020.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_184/stochastic-volatility.stan,2.0,1.0,13.0,29.0,11.0,1015.0,15.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_7/stochastic-volatility.stan,7.0,4.0,27.0,43.0,17.0,85.0,17.0,0.0,20.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_319/stochastic-volatility.stan,7.0,4.0,26.0,39.0,18.0,1019.0,14.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_297/stochastic-volatility.stan,4.0,4.0,22.0,43.0,15.0,1020.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_21/stochastic-volatility.stan,7.0,4.0,29.0,47.0,14.0,1025.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_337/stochastic-volatility.stan,8.0,4.0,30.0,47.0,16.0,1023.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_204/stochastic-volatility.stan,8.0,4.0,35.0,59.0,25.0,1032.0,26.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_486/stochastic-volatility.stan,6.0,3.0,25.0,44.0,14.0,1022.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_245/stochastic-volatility.stan,7.0,4.0,27.0,43.0,16.0,1021.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_264/stochastic-volatility.stan,6.0,3.0,25.0,44.0,14.0,1022.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_346/stochastic-volatility.stan,8.0,4.0,30.0,47.0,16.0,1023.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_179/stochastic-volatility.stan,6.0,4.0,31.0,53.0,18.0,1028.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_236/stochastic-volatility.stan,7.0,4.0,31.0,54.0,20.0,1029.0,22.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_558/stochastic-volatility.stan,3.0,3.0,22.0,43.0,13.0,270.0,18.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_235/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,18.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_220/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1023.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_422/stochastic-volatility.stan,11.0,4.0,28.0,44.0,23.0,1019.0,15.0,0.0,273.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_268/stochastic-volatility.stan,4.0,2.0,17.0,36.0,8.0,1018.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_452/stochastic-volatility.stan,6.0,3.0,26.0,44.0,17.0,1022.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_255/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1022.0,17.0,0.0,249.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_292/stochastic-volatility.stan,7.0,6.0,32.0,49.0,21.0,276.0,20.0,0.0,63.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_417/stochastic-volatility.stan,4.0,2.0,18.0,36.0,11.0,1019.0,15.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_585/stochastic-volatility.stan,6.0,3.0,23.0,40.0,9.0,1021.0,20.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_127/stochastic-volatility.stan,7.0,4.0,27.0,43.0,16.0,1022.0,16.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_97/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,522.0,17.0,0.0,138.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_60/stochastic-volatility.stan,7.0,4.0,27.0,45.0,17.0,1023.0,17.0,0.0,266.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_438/stochastic-volatility.stan,8.0,4.0,31.0,50.0,19.0,524.0,20.0,0.0,128.0,1.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_408/stochastic-volatility.stan,8.0,4.0,31.0,50.0,19.0,1024.0,19.0,0.0,266.0,1.0
