program,0,1,2,3,-1
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_370/arma11_alt.stan,1015.0,1057.0,22.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_446/arma11_alt.stan,1020.0,1063.0,27.0,974.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_411/arma11_alt.stan,1015.0,1057.0,22.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_465/arma11_alt.stan,1015.0,1075.0,28.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_369/arma11_alt.stan,1015.0,1063.0,22.0,987.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_410/arma11_alt.stan,78.0,134.0,31.0,83.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_205/arma11_alt.stan,1013.0,1063.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_325/arma11_alt.stan,265.0,313.0,22.0,38.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_418/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_200/arma11_alt.stan,1015.0,1075.0,31.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_146/arma11_alt.stan,1015.0,1064.0,21.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_316/arma11_alt.stan,18.0,62.0,22.0,20.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_249/arma11_alt.stan,1015.0,1058.0,17.0,981.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_181/arma11_alt.stan,1017.0,1076.0,32.0,984.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_344/arma11_alt.stan,140.0,201.0,32.0,140.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_230/arma11_alt.stan,1019.0,1070.0,32.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_488/arma11_alt.stan,1016.0,1072.0,31.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_163/arma11_alt.stan,1015.0,1058.0,17.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_271/arma11_alt.stan,1015.0,1063.0,22.0,19.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_215/arma11_alt.stan,1016.0,1071.0,25.0,981.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_326/arma11_alt.stan,1015.0,1057.0,21.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_350/arma11_alt.stan,1015.0,1068.0,30.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_554/arma11_alt.stan,1016.0,1067.0,21.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_246/arma11_alt.stan,1015.0,1074.0,33.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_257/arma11_alt.stan,1020.0,1068.0,26.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_582/arma11_alt.stan,1015.0,1057.0,23.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_549/arma11_alt.stan,1014.0,1063.0,22.0,979.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_120/arma11_alt.stan,1020.0,1071.0,27.0,977.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_302/arma11_alt.stan,1015.0,1058.0,17.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_562/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_56/arma11_alt.stan,1019.0,1059.0,21.0,978.0,2.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_336/arma11_alt.stan,1015.0,1057.0,22.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_282/arma11_alt.stan,1014.0,1062.0,22.0,979.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_239/arma11_alt.stan,1010.0,1068.0,26.0,984.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_250/arma11_alt.stan,1020.0,1082.0,32.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_497/arma11_alt.stan,1016.0,1072.0,26.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_516/arma11_alt.stan,1015.0,1058.0,17.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_380/arma11_alt.stan,520.0,569.0,27.0,494.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_168/arma11_alt.stan,140.0,185.0,20.0,134.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_65/arma11_alt.stan,1016.0,1066.0,30.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_177/arma11_alt.stan,1012.0,1062.0,20.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_165/arma11_alt.stan,1015.0,1062.0,20.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_337/arma11_alt.stan,1020.0,1069.0,27.0,17.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_346/arma11_alt.stan,1020.0,1068.0,26.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_224/arma11_alt.stan,1020.0,1062.0,25.0,973.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_540/arma11_alt.stan,145.0,194.0,27.0,136.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_114/arma11_alt.stan,1015.0,1063.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_157/arma11_alt.stan,1015.0,1058.0,17.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_539/arma11_alt.stan,1015.0,1058.0,17.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_560/arma11_alt.stan,515.0,563.0,22.0,502.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_17/arma11_alt.stan,1020.0,1063.0,26.0,974.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_158/arma11_alt.stan,1015.0,1064.0,23.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_517/arma11_alt.stan,1021.0,1079.0,34.0,981.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_19/arma11_alt.stan,1014.0,1053.0,20.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_164/arma11_alt.stan,1019.0,1070.0,27.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_207/arma11_alt.stan,515.0,563.0,22.0,496.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_482/arma11_alt.stan,1015.0,1057.0,22.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_254/arma11_alt.stan,136.0,197.0,26.0,143.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_78/arma11_alt.stan,1021.0,1076.0,36.0,981.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_148/arma11_alt.stan,1016.0,1066.0,26.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_161/arma11_alt.stan,1018.0,1061.0,21.0,978.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_489/arma11_alt.stan,1020.0,1068.0,26.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_342/arma11_alt.stan,16.0,64.0,22.0,20.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_142/arma11_alt.stan,1023.0,1063.0,29.0,977.0,4.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_79/arma11_alt.stan,1015.0,1076.0,27.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_474/arma11_alt.stan,1020.0,1070.0,26.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_235/arma11_alt.stan,1019.0,1060.0,22.0,979.0,2.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_43/arma11_alt.stan,1014.0,1059.0,21.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_431/arma11_alt.stan,1020.0,1066.0,28.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_69/arma11_alt.stan,1016.0,1085.0,31.0,987.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_115/arma11_alt.stan,1016.0,1085.0,31.0,987.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_535/arma11_alt.stan,1015.0,1083.0,36.0,986.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_185/arma11_alt.stan,1012.0,1078.0,26.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_306/arma11_alt.stan,515.0,566.0,21.0,497.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_68/arma11_alt.stan,1015.0,1064.0,21.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_401/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_286/arma11_alt.stan,265.0,313.0,22.0,259.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_461/arma11_alt.stan,1015.0,1064.0,21.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_583/arma11_alt.stan,1017.0,1080.0,31.0,985.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_51/arma11_alt.stan,1019.0,1070.0,27.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_176/arma11_alt.stan,1016.0,1062.0,22.0,979.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_529/arma11_alt.stan,1011.0,1058.0,20.0,978.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_141/arma11_alt.stan,1015.0,1077.0,32.0,985.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_480/arma11_alt.stan,1012.0,1057.0,24.0,979.0,4.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_50/arma11_alt.stan,1016.0,1072.0,26.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_204/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_382/arma11_alt.stan,1011.0,1053.0,20.0,976.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_12/arma11_alt.stan,1015.0,1078.0,27.0,984.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_217/arma11_alt.stan,1017.0,1071.0,26.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_436/arma11_alt.stan,1015.0,1076.0,27.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_409/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_423/arma11_alt.stan,1015.0,1063.0,20.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_456/arma11_alt.stan,1015.0,1064.0,22.0,980.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_6/arma11_alt.stan,1015.0,1056.0,21.0,975.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_564/arma11_alt.stan,1017.0,1074.0,27.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_47/arma11_alt.stan,1020.0,1068.0,26.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_569/arma11_alt.stan,1009.0,1061.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_13/arma11_alt.stan,1015.0,1077.0,26.0,983.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_133/arma11_alt.stan,1015.0,1076.0,32.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_227/arma11_alt.stan,1015.0,1058.0,22.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_73/arma11_alt.stan,1015.0,1062.0,21.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_213/arma11_alt.stan,1017.0,1079.0,35.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_39/arma11_alt.stan,1016.0,1072.0,26.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_58/arma11_alt.stan,1020.0,1069.0,27.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_513/arma11_alt.stan,1015.0,1065.0,26.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_293/arma11_alt.stan,1015.0,1063.0,20.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_467/arma11_alt.stan,265.0,307.0,21.0,262.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_368/arma11_alt.stan,1020.0,1082.0,32.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_416/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_117/arma11_alt.stan,1014.0,1059.0,21.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_532/arma11_alt.stan,1015.0,1064.0,21.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_28/arma11_alt.stan,515.0,557.0,22.0,499.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_294/arma11_alt.stan,1015.0,1062.0,23.0,19.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_7/arma11_alt.stan,1015.0,1047.0,17.0,971.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_125/arma11_alt.stan,266.0,335.0,35.0,267.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_320/arma11_alt.stan,1015.0,1074.0,26.0,990.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_225/arma11_alt.stan,1018.0,1070.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_169/arma11_alt.stan,1017.0,1054.0,20.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_296/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_594/arma11_alt.stan,1015.0,1074.0,27.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_268/arma11_alt.stan,1015.0,1064.0,21.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_36/arma11_alt.stan,1011.0,1058.0,20.0,979.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_357/arma11_alt.stan,141.0,199.0,31.0,138.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_2/arma11_alt.stan,1015.0,1063.0,22.0,497.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_277/arma11_alt.stan,1016.0,1085.0,36.0,987.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_381/arma11_alt.stan,1015.0,1057.0,21.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_105/arma11_alt.stan,1020.0,1069.0,28.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_584/arma11_alt.stan,1020.0,1067.0,27.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_403/arma11_alt.stan,1017.0,1073.0,31.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_483/arma11_alt.stan,1015.0,1064.0,22.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_54/arma11_alt.stan,1015.0,1071.0,32.0,981.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_253/arma11_alt.stan,1015.0,1062.0,21.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_206/arma11_alt.stan,1015.0,1058.0,17.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_472/arma11_alt.stan,1017.0,1056.0,21.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_60/arma11_alt.stan,1015.0,1063.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_413/arma11_alt.stan,1016.0,1066.0,24.0,981.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_86/arma11_alt.stan,1016.0,1072.0,26.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_129/arma11_alt.stan,1015.0,1063.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_379/arma11_alt.stan,1016.0,1072.0,31.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_140/arma11_alt.stan,1019.0,1072.0,31.0,983.0,2.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_247/arma11_alt.stan,1012.0,1078.0,28.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_389/arma11_alt.stan,1020.0,1069.0,27.0,280.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_509/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_347/arma11_alt.stan,1015.0,1060.0,17.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_470/arma11_alt.stan,1015.0,1062.0,21.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_491/arma11_alt.stan,1020.0,1082.0,37.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_291/arma11_alt.stan,1013.0,1062.0,21.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_126/arma11_alt.stan,1013.0,1075.0,26.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_136/arma11_alt.stan,1015.0,1063.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_505/arma11_alt.stan,1020.0,1069.0,27.0,980.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_202/arma11_alt.stan,515.0,563.0,22.0,502.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_236/arma11_alt.stan,141.0,197.0,26.0,138.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_63/arma11_alt.stan,1015.0,1075.0,26.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_283/arma11_alt.stan,145.0,194.0,27.0,133.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_89/arma11_alt.stan,1013.0,1061.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_398/arma11_alt.stan,1015.0,1060.0,20.0,978.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_191/arma11_alt.stan,1020.0,1069.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_111/arma11_alt.stan,1015.0,1057.0,21.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_145/arma11_alt.stan,266.0,322.0,26.0,262.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_219/arma11_alt.stan,512.0,563.0,22.0,502.0,2.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_345/arma11_alt.stan,265.0,326.0,27.0,263.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_57/arma11_alt.stan,515.0,557.0,22.0,499.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_280/arma11_alt.stan,1012.0,1061.0,22.0,978.0,2.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_542/arma11_alt.stan,1016.0,1085.0,36.0,987.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_353/arma11_alt.stan,1018.0,1076.0,28.0,986.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_30/arma11_alt.stan,1016.0,1085.0,36.0,987.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_188/arma11_alt.stan,1016.0,1072.0,26.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_151/arma11_alt.stan,1015.0,1076.0,32.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_490/arma11_alt.stan,1020.0,1079.0,36.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_376/arma11_alt.stan,1015.0,1078.0,30.0,984.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_304/arma11_alt.stan,1012.0,1060.0,21.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_109/arma11_alt.stan,1015.0,1070.0,32.0,982.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_449/arma11_alt.stan,1016.0,1073.0,30.0,983.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_426/arma11_alt.stan,1015.0,1063.0,22.0,986.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_262/arma11_alt.stan,1015.0,1077.0,26.0,985.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_241/arma11_alt.stan,1018.0,1070.0,27.0,977.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_134/arma11_alt.stan,1015.0,1057.0,21.0,975.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_469/arma11_alt.stan,520.0,569.0,27.0,494.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_18/arma11_alt.stan,1015.0,1058.0,22.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_24/arma11_alt.stan,1015.0,1063.0,22.0,979.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_214/arma11_alt.stan,1015.0,1057.0,22.0,976.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_212/arma11_alt.stan,1008.0,1055.0,21.0,979.0,1.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_551/arma11_alt.stan,46.0,94.0,22.0,49.0,3.0
programs/timeseries_mutants_7/progs20190621-205423791989/progs20190621-205423791989_prob_rand_237/arma11_alt.stan,27.0,81.0,22.0,34.0,3.0
