program,0,1,2,-1,3
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_358/climate-challenge_2.stan,1023.0,1069.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_200/climate-challenge_2.stan,1022.0,1057.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_373/climate-challenge_2.stan,1021.0,1067.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_584/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_161/climate-challenge_2.stan,1024.0,1086.0,553.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_426/climate-challenge_2.stan,1023.0,1072.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_251/climate-challenge_2.stan,1020.0,1063.0,544.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_6/climate-challenge_2.stan,1020.0,1074.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_364/climate-challenge_2.stan,1024.0,1090.0,554.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_70/climate-challenge_2.stan,1016.0,1067.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_244/climate-challenge_2.stan,1024.0,1070.0,542.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_117/climate-challenge_2.stan,518.0,552.0,270.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_549/climate-challenge_2.stan,1020.0,1055.0,155.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_417/climate-challenge_2.stan,520.0,563.0,296.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_343/climate-challenge_2.stan,1018.0,1053.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_542/climate-challenge_2.stan,1021.0,1057.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_532/climate-challenge_2.stan,1020.0,1053.0,534.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_360/climate-challenge_2.stan,1023.0,1059.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_377/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_533/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_395/climate-challenge_2.stan,1022.0,1066.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_310/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_173/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_574/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_189/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_371/climate-challenge_2.stan,1021.0,1076.0,549.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_41/climate-challenge_2.stan,1019.0,1067.0,540.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_283/climate-challenge_2.stan,1020.0,1063.0,282.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_79/climate-challenge_2.stan,1020.0,1063.0,44.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_127/climate-challenge_2.stan,1016.0,1060.0,542.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_38/climate-challenge_2.stan,1020.0,1063.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_346/climate-challenge_2.stan,1019.0,1050.0,531.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_18/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_4/climate-challenge_2.stan,1024.0,1085.0,554.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_422/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_519/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_5/climate-challenge_2.stan,1023.0,1072.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_597/climate-challenge_2.stan,1020.0,1047.0,529.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_11/climate-challenge_2.stan,1020.0,1075.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_95/climate-challenge_2.stan,1021.0,1057.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_237/climate-challenge_2.stan,1023.0,1072.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_483/climate-challenge_2.stan,1019.0,1069.0,545.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_404/climate-challenge_2.stan,1023.0,1075.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_195/climate-challenge_2.stan,1024.0,1086.0,553.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_309/climate-challenge_2.stan,1020.0,1076.0,552.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_379/climate-challenge_2.stan,1020.0,1056.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_198/climate-challenge_2.stan,1020.0,1062.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_442/climate-challenge_2.stan,1020.0,1063.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_284/climate-challenge_2.stan,1021.0,1058.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_249/climate-challenge_2.stan,1020.0,1076.0,553.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_593/climate-challenge_2.stan,1020.0,1057.0,539.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_82/climate-challenge_2.stan,1021.0,1074.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_557/climate-challenge_2.stan,1023.0,1059.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_153/climate-challenge_2.stan,1018.0,1060.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_576/climate-challenge_2.stan,1020.0,1054.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_53/climate-challenge_2.stan,1021.0,1071.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_144/climate-challenge_2.stan,1024.0,1072.0,271.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_264/climate-challenge_2.stan,1021.0,1068.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_218/climate-challenge_2.stan,1023.0,1071.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_537/climate-challenge_2.stan,269.0,306.0,141.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_125/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_162/climate-challenge_2.stan,1024.0,1070.0,544.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_548/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_54/climate-challenge_2.stan,1024.0,1070.0,540.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_233/climate-challenge_2.stan,523.0,575.0,301.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_7/climate-challenge_2.stan,1021.0,1057.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_72/climate-challenge_2.stan,1020.0,1078.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_449/climate-challenge_2.stan,1023.0,1075.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_101/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_569/climate-challenge_2.stan,522.0,571.0,295.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_26/climate-challenge_2.stan,1022.0,1068.0,540.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_388/climate-challenge_2.stan,1021.0,1054.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_290/climate-challenge_2.stan,268.0,310.0,153.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_304/climate-challenge_2.stan,1019.0,1064.0,544.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_169/climate-challenge_2.stan,1020.0,1076.0,553.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_87/climate-challenge_2.stan,1019.0,1053.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_319/climate-challenge_2.stan,523.0,575.0,301.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_511/climate-challenge_2.stan,1023.0,1075.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_460/climate-challenge_2.stan,1021.0,1071.0,545.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_35/climate-challenge_2.stan,1023.0,1075.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_183/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_429/climate-challenge_2.stan,1023.0,1068.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_385/climate-challenge_2.stan,1019.0,1056.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_193/climate-challenge_2.stan,1022.0,1073.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_311/climate-challenge_2.stan,1024.0,1066.0,539.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_487/climate-challenge_2.stan,1023.0,1058.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_271/climate-challenge_2.stan,1024.0,1064.0,538.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_406/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_113/climate-challenge_2.stan,1023.0,1074.0,549.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_398/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_503/climate-challenge_2.stan,1025.0,1097.0,558.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_267/climate-challenge_2.stan,1020.0,1079.0,555.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_188/climate-challenge_2.stan,1018.0,1049.0,534.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_539/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_197/climate-challenge_2.stan,1015.0,1053.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_42/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_148/climate-challenge_2.stan,1018.0,1061.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_439/climate-challenge_2.stan,1020.0,1062.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_222/climate-challenge_2.stan,1018.0,1075.0,555.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_505/climate-challenge_2.stan,145.0,187.0,85.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_538/climate-challenge_2.stan,1024.0,1089.0,555.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_476/climate-challenge_2.stan,1020.0,1063.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_214/climate-challenge_2.stan,1017.0,1048.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_259/climate-challenge_2.stan,1023.0,1055.0,533.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_467/climate-challenge_2.stan,271.0,307.0,153.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_1/climate-challenge_2.stan,1020.0,1062.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_474/climate-challenge_2.stan,1017.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_336/climate-challenge_2.stan,1021.0,1064.0,539.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_307/climate-challenge_2.stan,1020.0,1062.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_223/climate-challenge_2.stan,1022.0,1071.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_94/climate-challenge_2.stan,1022.0,1060.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_347/climate-challenge_2.stan,1024.0,1085.0,551.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_235/climate-challenge_2.stan,1015.0,1058.0,542.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_333/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_317/climate-challenge_2.stan,1023.0,1053.0,532.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_316/climate-challenge_2.stan,1021.0,1057.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_329/climate-challenge_2.stan,1019.0,1055.0,534.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_167/climate-challenge_2.stan,1027.0,1072.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_314/climate-challenge_2.stan,1022.0,1066.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_469/climate-challenge_2.stan,1023.0,1072.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_152/climate-challenge_2.stan,1024.0,1074.0,542.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_344/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_386/climate-challenge_2.stan,1017.0,1056.0,534.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_340/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_122/climate-challenge_2.stan,1021.0,1072.0,547.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_64/climate-challenge_2.stan,1021.0,1057.0,535.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_74/climate-challenge_2.stan,1024.0,1071.0,544.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_407/climate-challenge_2.stan,1024.0,1073.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_20/climate-challenge_2.stan,1021.0,1067.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_250/climate-challenge_2.stan,1023.0,1075.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_91/climate-challenge_2.stan,83.0,125.0,60.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_425/climate-challenge_2.stan,1020.0,1063.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_160/climate-challenge_2.stan,1023.0,1074.0,214.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_130/climate-challenge_2.stan,1021.0,1072.0,545.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_93/climate-challenge_2.stan,1023.0,1066.0,542.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_393/climate-challenge_2.stan,1023.0,1059.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_243/climate-challenge_2.stan,1020.0,1053.0,534.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_589/climate-challenge_2.stan,1022.0,1071.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_437/climate-challenge_2.stan,1020.0,1063.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_140/climate-challenge_2.stan,1023.0,1058.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_81/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_409/climate-challenge_2.stan,1020.0,1057.0,539.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_199/climate-challenge_2.stan,1023.0,1072.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_227/climate-challenge_2.stan,1018.0,1062.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_205/climate-challenge_2.stan,1024.0,1073.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_15/climate-challenge_2.stan,1018.0,1059.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_56/climate-challenge_2.stan,1017.0,1055.0,531.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_226/climate-challenge_2.stan,1020.0,1077.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_356/climate-challenge_2.stan,1022.0,1071.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_111/climate-challenge_2.stan,1019.0,1076.0,546.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_368/climate-challenge_2.stan,1023.0,1075.0,548.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_142/climate-challenge_2.stan,1023.0,1075.0,549.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_374/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_289/climate-challenge_2.stan,1021.0,1073.0,547.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_528/climate-challenge_2.stan,1023.0,1059.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_50/climate-challenge_2.stan,1020.0,1063.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_479/climate-challenge_2.stan,1024.0,1066.0,537.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_190/climate-challenge_2.stan,1020.0,1054.0,536.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_451/climate-challenge_2.stan,1024.0,1070.0,541.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_180/climate-challenge_2.stan,523.0,559.0,272.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330240376/progs20190621-210330240376_prob_rand_384/climate-challenge_2.stan,1021.0,1076.0,543.0,1.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_250/Nmix2.stan,996.0,2203.0,208.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_451/Nmix2.stan,997.0,2217.0,215.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_468/Nmix2.stan,997.0,2214.0,213.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_575/Nmix2.stan,992.0,2208.0,211.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_182/Nmix2.stan,996.0,2197.0,208.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_397/Nmix2.stan,996.0,2219.0,220.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_197/Nmix2.stan,818.0,2018.0,202.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_145/Nmix2.stan,995.0,2200.0,208.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_203/Nmix2.stan,816.0,2039.0,220.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_293/Nmix2.stan,854.0,2067.0,211.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_487/Nmix2.stan,995.0,2203.0,212.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_474/Nmix2.stan,996.0,2199.0,208.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_59/Nmix2.stan,996.0,2204.0,207.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_565/Nmix2.stan,997.0,2194.0,212.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_31/Nmix2.stan,830.0,2037.0,208.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_125/Nmix2.stan,903.0,2123.0,215.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_90/Nmix2.stan,994.0,2198.0,207.0,1274.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_377/Nmix2.stan,999.0,2217.0,224.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_19/Nmix2.stan,997.0,2214.0,213.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_489/Nmix2.stan,997.0,2202.0,208.0,1275.0,0.0
programs/mixture_mutants_5/progs20190623-140638539582/progs20190623-140638539582_prob_rand_280/Nmix2.stan,996.0,2200.0,207.0,1275.0,0.0
