program,0_-2,0_-3,0_-1,1_-3,1_-2,1_-1,-1_-2,0_-4,1_-4,-1_-3,1_-5,2_-4,0_-5,-1_-4
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_593/corr-lda.stan,21.0,1132.0,0.0,58.0,10.0,6.0,1.0,28.0,53.0,1.0,12.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_45/corr-lda.stan,22.0,1133.0,0.0,64.0,10.0,7.0,1.0,32.0,52.0,1.0,12.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_86/corr-lda.stan,23.0,1130.0,0.0,59.0,10.0,6.0,1.0,27.0,43.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_160/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,14.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_183/corr-lda.stan,25.0,1134.0,0.0,60.0,10.0,6.0,1.0,28.0,53.0,1.0,13.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_228/corr-lda.stan,22.0,1127.0,0.0,62.0,10.0,7.0,1.0,26.0,34.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_405/corr-lda.stan,22.0,1127.0,0.0,62.0,10.0,7.0,1.0,26.0,34.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_157/corr-lda.stan,19.0,1128.0,0.0,62.0,10.0,7.0,1.0,29.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_355/corr-lda.stan,22.0,209.0,0.0,64.0,10.0,7.0,1.0,28.0,43.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_63/corr-lda.stan,23.0,1123.0,0.0,54.0,10.0,6.0,1.0,24.0,41.0,1.0,9.0,0.0,11.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_363/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_47/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_492/corr-lda.stan,22.0,1122.0,0.0,58.0,10.0,7.0,1.0,24.0,34.0,1.0,10.0,0.0,9.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_200/corr-lda.stan,22.0,605.0,0.0,62.0,10.0,7.0,1.0,26.0,33.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_207/corr-lda.stan,20.0,1127.0,0.0,65.0,10.0,7.0,1.0,29.0,40.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_284/corr-lda.stan,22.0,209.0,0.0,63.0,10.0,7.0,1.0,27.0,36.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_506/corr-lda.stan,21.0,1120.0,0.0,56.0,10.0,7.0,1.0,23.0,30.0,1.0,8.0,0.0,7.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_407/corr-lda.stan,24.0,1133.0,0.0,63.0,10.0,7.0,1.0,27.0,44.0,1.0,14.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_203/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_102/corr-lda.stan,23.0,1130.0,0.0,58.0,10.0,6.0,1.0,26.0,38.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_205/corr-lda.stan,22.0,1129.0,0.0,63.0,10.0,7.0,1.0,27.0,36.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_23/corr-lda.stan,16.0,1114.0,0.0,54.0,10.0,7.0,1.0,30.0,31.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_472/corr-lda.stan,27.0,1136.0,0.0,70.0,10.0,7.0,1.0,34.0,59.0,1.0,15.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_89/corr-lda.stan,25.0,1133.0,0.0,66.0,10.0,7.0,1.0,27.0,39.0,1.0,12.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_502/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_75/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_572/corr-lda.stan,21.0,1119.0,0.0,56.0,10.0,7.0,1.0,29.0,31.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_545/corr-lda.stan,26.0,1133.0,0.0,63.0,10.0,6.0,1.0,28.0,47.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_595/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_373/corr-lda.stan,22.0,605.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_297/corr-lda.stan,28.0,1137.0,0.0,65.0,10.0,6.0,1.0,30.0,61.0,1.0,13.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_140/corr-lda.stan,17.0,1124.0,0.0,60.0,10.0,7.0,1.0,27.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_524/corr-lda.stan,18.0,1127.0,0.0,61.0,10.0,7.0,1.0,27.0,36.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_323/corr-lda.stan,22.0,1127.0,0.0,62.0,10.0,7.0,1.0,26.0,36.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_221/corr-lda.stan,18.0,1125.0,0.0,60.0,10.0,7.0,1.0,26.0,34.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_424/corr-lda.stan,21.0,1119.0,0.0,56.0,10.0,7.0,1.0,29.0,31.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_170/corr-lda.stan,27.0,1132.0,0.0,64.0,11.0,7.0,1.0,28.0,40.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_121/corr-lda.stan,26.0,1133.0,0.0,63.0,10.0,6.0,1.0,28.0,47.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_419/corr-lda.stan,22.0,1131.0,0.0,61.0,10.0,6.0,1.0,28.0,47.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_513/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_287/corr-lda.stan,25.0,1132.0,0.0,67.0,10.0,7.0,1.0,28.0,35.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_596/corr-lda.stan,23.0,606.0,0.0,58.0,10.0,6.0,1.0,26.0,38.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_530/corr-lda.stan,21.0,1127.0,0.0,61.0,10.0,7.0,1.0,26.0,32.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_567/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_118/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_168/corr-lda.stan,24.0,1126.0,0.0,62.0,9.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_354/corr-lda.stan,21.0,1130.0,0.0,61.0,10.0,7.0,1.0,26.0,31.0,0.0,10.0,0.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_438/corr-lda.stan,21.0,1127.0,0.0,61.0,10.0,7.0,1.0,26.0,32.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_529/corr-lda.stan,22.0,1129.0,0.0,61.0,10.0,7.0,1.0,25.0,29.0,1.0,12.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_251/corr-lda.stan,27.0,1134.0,0.0,57.0,11.0,6.0,1.0,28.0,53.0,1.0,12.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_35/corr-lda.stan,23.0,1130.0,0.0,58.0,10.0,6.0,1.0,26.0,38.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_487/corr-lda.stan,23.0,1130.0,0.0,57.0,10.0,6.0,1.0,25.0,36.0,1.0,11.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_180/corr-lda.stan,17.0,1117.0,0.0,54.0,10.0,7.0,1.0,29.0,31.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_505/corr-lda.stan,27.0,348.0,0.0,69.0,10.0,7.0,1.0,33.0,59.0,1.0,15.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_470/corr-lda.stan,20.0,1131.0,0.0,62.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_261/corr-lda.stan,22.0,145.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_583/corr-lda.stan,18.0,1126.0,0.0,60.0,10.0,7.0,1.0,26.0,32.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_456/corr-lda.stan,28.0,1128.0,0.0,70.0,9.0,7.0,1.0,30.0,39.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_298/corr-lda.stan,27.0,1132.0,0.0,64.0,11.0,7.0,1.0,28.0,35.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_229/corr-lda.stan,27.0,1129.0,0.0,67.0,9.0,7.0,1.0,30.0,55.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_258/corr-lda.stan,18.0,1127.0,0.0,58.0,10.0,7.0,1.0,26.0,31.0,1.0,8.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_101/corr-lda.stan,18.0,1127.0,0.0,62.0,10.0,7.0,1.0,28.0,43.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_73/corr-lda.stan,24.0,605.0,0.0,59.0,11.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_282/corr-lda.stan,23.0,1123.0,0.0,56.0,9.0,6.0,1.0,26.0,38.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_469/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_430/corr-lda.stan,21.0,1126.0,0.0,61.0,10.0,7.0,1.0,26.0,33.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_340/corr-lda.stan,22.0,605.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_169/corr-lda.stan,22.0,605.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_245/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,14.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_335/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_306/corr-lda.stan,26.0,1133.0,0.0,61.0,11.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_256/corr-lda.stan,20.0,1130.0,0.0,57.0,13.0,7.0,1.0,27.0,33.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_269/corr-lda.stan,22.0,207.0,0.0,62.0,10.0,7.0,1.0,26.0,34.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_145/corr-lda.stan,24.0,1133.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_348/corr-lda.stan,23.0,1130.0,0.0,58.0,10.0,6.0,1.0,26.0,38.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_555/corr-lda.stan,18.0,1128.0,0.0,60.0,12.0,7.0,1.0,27.0,36.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_508/corr-lda.stan,22.0,1122.0,0.0,58.0,10.0,7.0,1.0,24.0,36.0,1.0,11.0,0.0,9.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_279/corr-lda.stan,18.0,1127.0,0.0,60.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_510/corr-lda.stan,24.0,1126.0,0.0,62.0,9.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_304/corr-lda.stan,24.0,1122.0,0.0,57.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_455/corr-lda.stan,17.0,1125.0,0.0,59.0,10.0,7.0,1.0,26.0,32.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_243/corr-lda.stan,22.0,1131.0,0.0,57.0,10.0,6.0,1.0,26.0,35.0,0.0,7.0,0.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_396/corr-lda.stan,21.0,1120.0,0.0,56.0,10.0,7.0,1.0,23.0,30.0,1.0,8.0,0.0,7.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_82/corr-lda.stan,24.0,1129.0,0.0,59.0,11.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_117/corr-lda.stan,24.0,1133.0,0.0,66.0,10.0,7.0,1.0,28.0,35.0,0.0,10.0,0.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_320/corr-lda.stan,20.0,1127.0,0.0,65.0,10.0,7.0,1.0,29.0,40.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_201/corr-lda.stan,22.0,341.0,0.0,62.0,10.0,7.0,1.0,26.0,33.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_197/corr-lda.stan,23.0,1135.0,0.0,66.0,11.0,7.0,1.0,28.0,39.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_29/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,33.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_375/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_133/corr-lda.stan,22.0,1119.0,0.0,55.0,10.0,7.0,1.0,24.0,35.0,1.0,10.0,0.0,9.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_167/corr-lda.stan,24.0,1130.0,0.0,63.0,10.0,7.0,1.0,30.0,59.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_464/corr-lda.stan,25.0,1132.0,0.0,67.0,10.0,7.0,1.0,28.0,40.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_325/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_74/corr-lda.stan,26.0,1133.0,0.0,61.0,11.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_147/corr-lda.stan,24.0,1133.0,0.0,66.0,10.0,7.0,1.0,30.0,58.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_244/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_324/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_327/corr-lda.stan,24.0,1129.0,0.0,59.0,11.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_371/corr-lda.stan,22.0,1127.0,0.0,62.0,10.0,7.0,1.0,26.0,34.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_161/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_24/corr-lda.stan,22.0,1122.0,0.0,60.0,9.0,7.0,1.0,26.0,33.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_584/corr-lda.stan,25.0,1125.0,0.0,65.0,9.0,7.0,1.0,28.0,35.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_565/corr-lda.stan,25.0,1132.0,0.0,67.0,10.0,7.0,1.0,28.0,35.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_317/corr-lda.stan,24.0,609.0,0.0,64.0,10.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_61/corr-lda.stan,21.0,1119.0,0.0,56.0,10.0,7.0,1.0,29.0,31.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_316/corr-lda.stan,22.0,341.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_547/corr-lda.stan,22.0,1122.0,0.0,61.0,9.0,7.0,1.0,27.0,36.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_93/corr-lda.stan,17.0,1124.0,0.0,60.0,10.0,7.0,1.0,27.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_450/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_2/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_199/corr-lda.stan,22.0,1131.0,0.0,57.0,10.0,6.0,1.0,26.0,38.0,0.0,9.0,0.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_116/corr-lda.stan,25.0,1130.0,0.0,55.0,11.0,6.0,1.0,26.0,38.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_226/corr-lda.stan,22.0,1129.0,0.0,62.0,10.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_309/corr-lda.stan,21.0,1130.0,0.0,65.0,10.0,7.0,1.0,28.0,40.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_81/corr-lda.stan,21.0,1133.0,0.0,65.0,12.0,7.0,1.0,29.0,37.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_369/corr-lda.stan,21.0,595.0,0.0,56.0,10.0,7.0,1.0,29.0,31.0,1.0,8.0,0.0,8.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_51/corr-lda.stan,21.0,1130.0,0.0,61.0,10.0,7.0,1.0,26.0,31.0,0.0,10.0,0.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_234/corr-lda.stan,22.0,1122.0,0.0,58.0,10.0,7.0,1.0,24.0,34.0,1.0,10.0,0.0,9.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_394/corr-lda.stan,29.0,1136.0,0.0,66.0,11.0,7.0,1.0,30.0,50.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_72/corr-lda.stan,22.0,1129.0,0.0,61.0,10.0,7.0,1.0,25.0,29.0,1.0,11.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_425/corr-lda.stan,22.0,1122.0,0.0,60.0,9.0,7.0,1.0,26.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_262/corr-lda.stan,24.0,1124.0,0.0,56.0,11.0,7.0,1.0,26.0,35.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_420/corr-lda.stan,24.0,1126.0,0.0,62.0,9.0,7.0,1.0,28.0,46.0,1.0,13.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_171/corr-lda.stan,17.0,1117.0,0.0,58.0,9.0,7.0,1.0,27.0,31.0,1.0,10.0,0.0,10.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_341/corr-lda.stan,26.0,1133.0,0.0,63.0,10.0,6.0,1.0,28.0,47.0,1.0,9.0,0.0,12.0,1.0
programs/mixture_mutants_5/progs20190621-210318794999/progs20190621-210318794999_prob_rand_359/corr-lda.stan,25.0,1132.0,0.0,67.0,10.0,7.0,1.0,28.0,35.0,1.0,12.0,0.0,10.0,1.0
