program,0_-1_0,0_-1_-1,0_-2_-1,0_-3_-1,0_-2_0,1_-2_-1,1_-3_-1,1_-2_0,-1_-2_0,0_-3_0,1_-3_0,1_-4_-1,0_-4_0,0_-4_-1,-1_-3_0,1_-4_0,0_-3_1
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_308/Mt.stan,237.0,3.0,24.0,25.0,18.0,9.0,30.0,711.0,1.0,46.0,19.0,5.0,14.0,7.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_7/Mt.stan,238.0,3.0,24.0,28.0,19.0,11.0,33.0,711.0,2.0,49.0,21.0,6.0,15.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_585/Mt.stan,238.0,3.0,25.0,25.0,20.0,11.0,32.0,711.0,2.0,49.0,19.0,5.0,15.0,7.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_491/Mt.stan,238.0,3.0,26.0,27.0,17.0,11.0,30.0,711.0,2.0,46.0,22.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_515/Mt.stan,30.0,3.0,25.0,27.0,19.0,11.0,33.0,87.0,2.0,50.0,21.0,6.0,14.0,7.0,88.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_313/Mt.stan,238.0,3.0,27.0,26.0,19.0,11.0,42.0,711.0,2.0,53.0,29.0,6.0,22.0,3.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_269/Mt.stan,238.0,3.0,24.0,26.0,21.0,10.0,39.0,711.0,2.0,51.0,24.0,6.0,18.0,10.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_257/Mt.stan,238.0,3.0,25.0,27.0,19.0,11.0,30.0,711.0,2.0,50.0,20.0,7.0,12.0,7.0,712.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_141/Mt.stan,238.0,3.0,25.0,29.0,19.0,12.0,45.0,711.0,2.0,56.0,20.0,6.0,20.0,12.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_180/Mt.stan,238.0,3.0,25.0,26.0,17.0,10.0,32.0,711.0,1.0,50.0,15.0,4.0,14.0,7.0,713.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_509/Mt.stan,238.0,3.0,25.0,27.0,21.0,11.0,42.0,711.0,2.0,54.0,23.0,6.0,18.0,11.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_55/Mt.stan,238.0,3.0,24.0,21.0,16.0,10.0,33.0,711.0,2.0,49.0,19.0,3.0,18.0,5.0,712.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_217/Mt.stan,238.0,3.0,24.0,27.0,22.0,12.0,51.0,711.0,2.0,57.0,26.0,5.0,24.0,15.0,712.0,16.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_5/Mt.stan,238.0,3.0,25.0,35.0,18.0,10.0,32.0,711.0,2.0,50.0,20.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_297/Mt.stan,120.0,3.0,25.0,27.0,19.0,11.0,32.0,357.0,1.0,49.0,19.0,5.0,14.0,7.0,359.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_357/Mt.stan,237.0,3.0,25.0,26.0,18.0,11.0,32.0,711.0,1.0,49.0,19.0,5.0,14.0,7.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_417/Mt.stan,59.0,3.0,20.0,25.0,17.0,9.0,28.0,177.0,1.0,43.0,17.0,4.0,14.0,7.0,177.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_162/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,29.0,711.0,1.0,47.0,18.0,4.0,11.0,5.0,713.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_473/Mt.stan,238.0,3.0,25.0,27.0,23.0,13.0,51.0,711.0,2.0,58.0,27.0,6.0,24.0,15.0,712.0,17.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_301/Mt.stan,238.0,3.0,24.0,24.0,18.0,10.0,29.0,711.0,2.0,48.0,19.0,5.0,15.0,7.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_342/Mt.stan,238.0,3.0,25.0,27.0,21.0,11.0,42.0,711.0,2.0,54.0,24.0,6.0,18.0,10.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_483/Mt.stan,237.0,3.0,21.0,25.0,17.0,9.0,33.0,711.0,1.0,43.0,22.0,4.0,18.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_375/Mt.stan,238.0,3.0,25.0,36.0,18.0,10.0,33.0,711.0,2.0,51.0,20.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_381/Mt.stan,8.0,3.0,25.0,27.0,19.0,11.0,33.0,21.0,2.0,50.0,21.0,6.0,14.0,7.0,22.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_540/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,33.0,711.0,2.0,48.0,20.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_238/Mt.stan,60.0,3.0,25.0,27.0,18.0,11.0,33.0,177.0,2.0,48.0,20.0,3.0,11.0,5.0,178.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_477/Mt.stan,238.0,3.0,25.0,29.0,17.0,10.0,36.0,711.0,2.0,52.0,17.0,6.0,14.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_359/Mt.stan,238.0,3.0,26.0,27.0,21.0,11.0,53.0,711.0,2.0,60.0,28.0,6.0,22.0,7.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_151/Mt.stan,120.0,3.0,24.0,25.0,19.0,10.0,29.0,357.0,2.0,46.0,21.0,6.0,14.0,7.0,358.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_589/Mt.stan,238.0,3.0,24.0,28.0,19.0,11.0,31.0,711.0,2.0,49.0,21.0,8.0,14.0,7.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_56/Mt.stan,119.0,3.0,24.0,28.0,19.0,11.0,32.0,354.0,2.0,49.0,21.0,7.0,14.0,7.0,355.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_118/Mt.stan,60.0,3.0,25.0,27.0,19.0,11.0,33.0,177.0,2.0,49.0,21.0,6.0,14.0,7.0,178.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_268/Mt.stan,238.0,3.0,24.0,26.0,19.0,10.0,30.0,711.0,2.0,47.0,21.0,6.0,14.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_91/Mt.stan,237.0,3.0,23.0,30.0,19.0,12.0,33.0,711.0,1.0,51.0,21.0,6.0,14.0,7.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_247/Mt.stan,238.0,3.0,19.0,18.0,16.0,8.0,22.0,711.0,2.0,40.0,15.0,3.0,14.0,7.0,712.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_100/Mt.stan,237.0,3.0,21.0,31.0,16.0,8.0,31.0,711.0,1.0,45.0,20.0,5.0,14.0,2.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_200/Mt.stan,237.0,3.0,25.0,26.0,18.0,10.0,32.0,711.0,1.0,49.0,19.0,6.0,14.0,7.0,711.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_283/Mt.stan,237.0,3.0,25.0,26.0,18.0,10.0,33.0,711.0,1.0,49.0,19.0,5.0,14.0,7.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_20/Mt.stan,238.0,3.0,19.0,23.0,16.0,9.0,30.0,711.0,2.0,45.0,17.0,3.0,18.0,5.0,712.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_575/Mt.stan,237.0,3.0,24.0,30.0,19.0,12.0,38.0,711.0,1.0,53.0,25.0,6.0,18.0,5.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_289/Mt.stan,238.0,3.0,26.0,27.0,19.0,11.0,38.0,711.0,2.0,52.0,25.0,6.0,18.0,5.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_275/Mt.stan,238.0,3.0,26.0,27.0,19.0,11.0,38.0,711.0,2.0,52.0,25.0,6.0,18.0,5.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_377/Mt.stan,238.0,3.0,23.0,31.0,21.0,12.0,40.0,711.0,2.0,56.0,22.0,6.0,19.0,10.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_274/Mt.stan,238.0,3.0,25.0,27.0,19.0,11.0,33.0,711.0,2.0,49.0,21.0,6.0,15.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_454/Mt.stan,120.0,3.0,24.0,28.0,18.0,11.0,30.0,357.0,2.0,48.0,19.0,5.0,15.0,7.0,358.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_139/Mt.stan,238.0,3.0,23.0,27.0,21.0,10.0,38.0,711.0,2.0,50.0,24.0,7.0,18.0,10.0,712.0,15.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_27/Mt.stan,238.0,3.0,26.0,27.0,21.0,11.0,48.0,711.0,2.0,57.0,27.0,6.0,21.0,8.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_413/Mt.stan,238.0,3.0,24.0,37.0,19.0,10.0,41.0,711.0,2.0,55.0,21.0,6.0,14.0,7.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_72/Mt.stan,60.0,3.0,25.0,27.0,19.0,11.0,33.0,177.0,2.0,50.0,21.0,6.0,14.0,7.0,178.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_534/Mt.stan,237.0,3.0,21.0,25.0,17.0,9.0,33.0,711.0,1.0,45.0,21.0,4.0,18.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_432/Mt.stan,238.0,3.0,25.0,23.0,18.0,10.0,31.0,711.0,2.0,48.0,20.0,6.0,13.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_261/Mt.stan,238.0,3.0,22.0,32.0,18.0,11.0,32.0,711.0,2.0,50.0,17.0,5.0,14.0,7.0,712.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_298/Mt.stan,238.0,3.0,21.0,19.0,16.0,9.0,30.0,711.0,2.0,45.0,19.0,3.0,18.0,5.0,712.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_532/Mt.stan,238.0,3.0,26.0,27.0,19.0,11.0,38.0,711.0,2.0,52.0,25.0,6.0,18.0,5.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_507/Mt.stan,120.0,3.0,25.0,29.0,21.0,13.0,46.0,357.0,2.0,56.0,24.0,7.0,20.0,12.0,358.0,15.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_98/Mt.stan,119.0,3.0,26.0,28.0,19.0,11.0,31.0,354.0,2.0,50.0,21.0,6.0,14.0,7.0,355.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_12/Mt.stan,2.0,3.0,24.0,26.0,19.0,10.0,30.0,3.0,2.0,47.0,21.0,6.0,14.0,7.0,4.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_587/Mt.stan,60.0,3.0,26.0,27.0,19.0,11.0,38.0,177.0,2.0,52.0,25.0,6.0,18.0,5.0,178.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_405/Mt.stan,238.0,3.0,24.0,31.0,19.0,11.0,36.0,711.0,2.0,52.0,21.0,6.0,16.0,6.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_360/Mt.stan,237.0,3.0,17.0,28.0,17.0,9.0,28.0,711.0,1.0,41.0,15.0,4.0,15.0,7.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_173/Mt.stan,238.0,3.0,25.0,27.0,21.0,11.0,33.0,711.0,2.0,48.0,21.0,6.0,14.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_109/Mt.stan,238.0,3.0,24.0,27.0,19.0,11.0,31.0,711.0,2.0,48.0,21.0,7.0,15.0,7.0,712.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_156/Mt.stan,237.0,3.0,23.0,30.0,18.0,12.0,33.0,711.0,1.0,49.0,20.0,3.0,11.0,5.0,711.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_434/Mt.stan,119.0,3.0,26.0,27.0,19.0,11.0,38.0,354.0,2.0,52.0,25.0,6.0,18.0,5.0,355.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_277/Mt.stan,238.0,3.0,25.0,36.0,18.0,10.0,32.0,711.0,1.0,50.0,18.0,6.0,10.0,4.0,713.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_97/Mt.stan,238.0,3.0,25.0,27.0,24.0,12.0,48.0,711.0,2.0,57.0,28.0,6.0,21.0,11.0,712.0,15.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_398/Mt.stan,238.0,3.0,25.0,36.0,17.0,10.0,32.0,711.0,2.0,50.0,21.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_63/Mt.stan,238.0,3.0,25.0,27.0,21.0,10.0,37.0,711.0,2.0,51.0,24.0,6.0,18.0,10.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_545/Mt.stan,238.0,3.0,25.0,26.0,17.0,10.0,33.0,711.0,2.0,51.0,17.0,5.0,14.0,7.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_259/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,33.0,711.0,2.0,48.0,20.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_135/Mt.stan,237.0,3.0,20.0,25.0,17.0,9.0,26.0,711.0,1.0,43.0,16.0,4.0,12.0,7.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_40/Mt.stan,238.0,3.0,25.0,36.0,20.0,10.0,42.0,711.0,2.0,54.0,23.0,7.0,15.0,7.0,712.0,15.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_430/Mt.stan,60.0,3.0,25.0,27.0,19.0,11.0,33.0,177.0,2.0,50.0,21.0,6.0,14.0,7.0,178.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_467/Mt.stan,238.0,3.0,24.0,27.0,16.0,10.0,33.0,711.0,2.0,51.0,19.0,5.0,14.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_271/Mt.stan,238.0,3.0,23.0,27.0,19.0,10.0,30.0,711.0,2.0,46.0,21.0,6.0,15.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_466/Mt.stan,238.0,3.0,24.0,28.0,18.0,11.0,32.0,711.0,2.0,47.0,20.0,4.0,11.0,5.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_246/Mt.stan,238.0,3.0,23.0,20.0,18.0,12.0,38.0,711.0,2.0,52.0,18.0,3.0,20.0,12.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_215/Mt.stan,238.0,3.0,24.0,28.0,21.0,11.0,41.0,711.0,2.0,53.0,24.0,7.0,18.0,10.0,712.0,15.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_444/Mt.stan,238.0,3.0,25.0,27.0,18.0,10.0,33.0,711.0,2.0,48.0,19.0,5.0,14.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_363/Mt.stan,237.0,3.0,21.0,25.0,17.0,9.0,33.0,711.0,1.0,45.0,21.0,4.0,18.0,5.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_132/Mt.stan,238.0,3.0,25.0,27.0,19.0,11.0,31.0,711.0,2.0,50.0,21.0,7.0,14.0,7.0,712.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_263/Mt.stan,238.0,3.0,26.0,24.0,18.0,10.0,38.0,711.0,2.0,51.0,25.0,6.0,19.0,5.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_463/Mt.stan,238.0,3.0,25.0,27.0,26.0,17.0,56.0,711.0,2.0,61.0,29.0,6.0,32.0,20.0,712.0,18.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_279/Mt.stan,238.0,3.0,26.0,25.0,17.0,10.0,38.0,711.0,2.0,52.0,21.0,5.0,18.0,5.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_302/Mt.stan,238.0,3.0,25.0,27.0,17.0,11.0,33.0,711.0,2.0,48.0,21.0,6.0,14.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_450/Mt.stan,30.0,3.0,25.0,27.0,24.0,15.0,48.0,87.0,2.0,57.0,28.0,6.0,24.0,14.0,88.0,15.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_62/Mt.stan,238.0,3.0,25.0,25.0,18.0,11.0,32.0,711.0,2.0,51.0,19.0,5.0,15.0,7.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_591/Mt.stan,238.0,3.0,25.0,27.0,20.0,13.0,41.0,711.0,2.0,53.0,25.0,6.0,20.0,12.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_439/Mt.stan,238.0,3.0,24.0,21.0,16.0,10.0,28.0,711.0,2.0,49.0,15.0,4.0,14.0,7.0,712.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_424/Mt.stan,238.0,3.0,25.0,27.0,19.0,11.0,34.0,711.0,2.0,48.0,23.0,6.0,16.0,6.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_338/Mt.stan,238.0,3.0,25.0,27.0,21.0,11.0,42.0,711.0,2.0,54.0,24.0,6.0,18.0,10.0,712.0,14.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_155/Mt.stan,238.0,3.0,24.0,28.0,19.0,11.0,31.0,711.0,2.0,49.0,20.0,6.0,13.0,7.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_17/Mt.stan,237.0,3.0,19.0,24.0,17.0,8.0,25.0,711.0,1.0,40.0,17.0,4.0,14.0,7.0,711.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_82/Mt.stan,238.0,3.0,24.0,28.0,18.0,11.0,32.0,711.0,2.0,50.0,19.0,5.0,14.0,7.0,712.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_383/Mt.stan,238.0,3.0,26.0,27.0,19.0,11.0,38.0,711.0,2.0,52.0,25.0,6.0,18.0,5.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_316/Mt.stan,238.0,3.0,25.0,36.0,18.0,10.0,33.0,711.0,2.0,49.0,21.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_521/Mt.stan,2.0,3.0,25.0,26.0,19.0,12.0,31.0,3.0,2.0,51.0,21.0,6.0,15.0,7.0,4.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_95/Mt.stan,238.0,3.0,25.0,36.0,18.0,10.0,32.0,711.0,2.0,51.0,20.0,8.0,10.0,4.0,712.0,10.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_50/Mt.stan,237.0,3.0,21.0,20.0,14.0,10.0,27.0,711.0,1.0,46.0,11.0,1.0,15.0,7.0,711.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_457/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,33.0,711.0,2.0,48.0,20.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_354/Mt.stan,238.0,3.0,26.0,36.0,18.0,9.0,33.0,711.0,2.0,51.0,20.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_344/Mt.stan,30.0,3.0,25.0,24.0,19.0,11.0,32.0,87.0,2.0,49.0,21.0,5.0,14.0,7.0,88.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_583/Mt.stan,120.0,3.0,25.0,27.0,18.0,11.0,33.0,357.0,2.0,48.0,20.0,3.0,11.0,5.0,358.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_184/Mt.stan,238.0,3.0,26.0,27.0,19.0,11.0,38.0,711.0,2.0,52.0,25.0,6.0,18.0,5.0,712.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_3/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,33.0,711.0,2.0,48.0,20.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_343/Mt.stan,119.0,3.0,25.0,29.0,17.0,10.0,36.0,354.0,2.0,52.0,17.0,6.0,14.0,7.0,355.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_33/Mt.stan,237.0,3.0,23.0,30.0,19.0,12.0,31.0,711.0,1.0,50.0,20.0,6.0,13.0,7.0,711.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_54/Mt.stan,238.0,3.0,25.0,35.0,18.0,10.0,32.0,711.0,2.0,50.0,20.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_397/Mt.stan,238.0,3.0,24.0,35.0,18.0,9.0,30.0,711.0,2.0,48.0,20.0,7.0,10.0,4.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_161/Mt.stan,238.0,3.0,25.0,24.0,18.0,11.0,31.0,711.0,2.0,47.0,20.0,3.0,11.0,5.0,712.0,12.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_204/Mt.stan,238.0,3.0,25.0,26.0,18.0,11.0,31.0,711.0,2.0,45.0,21.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_448/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,33.0,711.0,2.0,48.0,20.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_183/Mt.stan,238.0,3.0,23.0,31.0,19.0,11.0,32.0,711.0,2.0,50.0,19.0,7.0,14.0,7.0,712.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_566/Mt.stan,4.0,3.0,25.0,26.0,19.0,11.0,33.0,9.0,2.0,49.0,21.0,6.0,14.0,7.0,10.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_214/Mt.stan,238.0,3.0,25.0,27.0,18.0,11.0,33.0,711.0,2.0,48.0,20.0,3.0,11.0,5.0,712.0,13.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_124/Mt.stan,60.0,3.0,25.0,26.0,19.0,11.0,30.0,177.0,2.0,49.0,20.0,6.0,12.0,7.0,178.0,11.0,0.0
programs/mixture_mutants_5/progs20190621-210330236060/progs20190621-210330236060_prob_rand_244/Mt.stan,238.0,3.0,24.0,27.0,20.0,10.0,42.0,711.0,2.0,53.0,22.0,5.0,18.0,10.0,712.0,14.0,0.0
