name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cHatObs[4]",314.264,0.06099,19.2867,283.797,313.761,346.4,100000,375.139,1.00001
"cHatObs[5]",302.88,0.0694701,19.4397,271.527,302.601,334.909,78304.3,293.75,1.00001
"cHatObs[6]",190.892,0.0560388,15.0699,167.399,190.299,216.347,72317.9,271.292,0.999998
"cHatObs[7]",112.699,0.0398411,10.0336,97.1636,112.28,129.64,63423.9,237.928,0.999991
"cHatObs[8]",73.4117,0.0273203,6.78862,63.1789,72.9574,85.1109,61743.7,231.624,0.99999
"cHatObs[9]",44.2268,0.0119507,3.77915,38.4907,44.0151,50.6604,100000,375.139,0.999991
"cHatObs[10]",34.8055,0.0102729,3.24858,29.8318,34.6255,40.3386,100000,375.139,0.99999
"cHatObs[11]",26.2518,0.00707302,2.23668,22.6912,26.2021,29.9598,100000,375.139,0.99999
"cHatObs[12]",18.316,0.00475676,1.50422,16.0595,18.2159,20.909,100000,375.139,0.999996
"cHatObs[13]",12.8927,0.0073775,1.6382,10.4506,12.7584,15.7698,49307.9,184.973,1
"respHat[1]",0,0,0,0,0,0,100000,375.139,-nan
"respHat[2]",8.97554,0.00515179,1.62914,6.62272,8.82042,11.8405,100000,375.139,0.999993
"respHat[3]",24.5969,0.0107075,3.38601,19.4108,24.4107,30.4105,100000,375.139,0.999991
"respHat[4]",47.4867,0.0125133,3.95704,41.0406,47.4786,53.9232,100000,375.139,0.99999
"respHat[5]",58.8324,0.0108295,3.42458,53.1073,58.9279,64.2377,100000,375.139,0.999991
"respHat[6]",64.3122,0.00934637,2.95558,59.3331,64.4348,68.9275,100000,375.139,0.999994
"respHat[7]",66.4813,0.00837879,2.64961,61.9756,66.6031,70.5847,100000,375.139,1.00001
"respHat[8]",58.4992,0.0119636,3.45925,52.5673,58.6457,63.8733,83606.8,313.641,1.00001
"respHat[9]",48.1142,0.014142,4.06536,41.3285,48.1498,54.7151,82637.5,310.005,1
"respHat[10]",32.4136,0.0127109,3.56341,26.7721,32.2945,38.4044,78592,294.829,0.999996
"respHat[11]",25.3459,0.0108815,2.91271,20.6872,25.2823,30.1736,71650.1,268.787,0.999994
"respHat[12]",19.6534,0.00912083,2.35382,15.8536,19.6265,23.5303,66600.7,249.845,0.999994
"respHat[13]",14.5384,0.00650121,1.7949,11.7191,14.473,17.5632,76223.7,285.945,0.999999
"respHat[14]",10.6859,0.00630592,1.62221,8.22593,10.5862,13.4957,66178.8,248.263,1
"respHatObs[1]",8.97554,0.00515179,1.62914,6.62272,8.82042,11.8405,100000,375.139,0.999993
"respHatObs[2]",24.5969,0.0107075,3.38601,19.4108,24.4107,30.4105,100000,375.139,0.999991
"respHatObs[3]",47.4867,0.0125133,3.95704,41.0406,47.4786,53.9232,100000,375.139,0.99999
"respHatObs[4]",58.8324,0.0108295,3.42458,53.1073,58.9279,64.2377,100000,375.139,0.999991
"respHatObs[5]",64.3122,0.00934637,2.95558,59.3331,64.4348,68.9275,100000,375.139,0.999994
"respHatObs[6]",66.4813,0.00837879,2.64961,61.9756,66.6031,70.5847,100000,375.139,1.00001
"respHatObs[7]",58.4992,0.0119636,3.45925,52.5673,58.6457,63.8733,83606.8,313.641,1.00001
"respHatObs[8]",48.1142,0.014142,4.06536,41.3285,48.1498,54.7151,82637.5,310.005,1
"respHatObs[9]",32.4136,0.0127109,3.56341,26.7721,32.2945,38.4044,78592,294.829,0.999996
"respHatObs[10]",25.3459,0.0108815,2.91271,20.6872,25.2823,30.1736,71650.1,268.787,0.999994
"respHatObs[11]",19.6534,0.00912083,2.35382,15.8536,19.6265,23.5303,66600.7,249.845,0.999994
